ID,NameLit,SourceCat,TypeSourceCat,Sep,SepTidal,SepTidalLit,SepTidalData,pmRASep,pmRASigma,pmDESep,pmDESigma,PlxSep,PlxSigma,maxSigma,meanSigma,Name,AllNames,Type,CST,N,CSTt,Nt,RAdeg,DEdeg,GLON,GLAT,r50,rc,rt,rtot,r50pc,rcpc,rtpc,rtotpc,pmRA,s_pmRA,e_pmRA,pmDE,s_pmDE,e_pmDE,Plx,s_Plx,e_Plx,dist16,dist50,dist84,Ndist,globalPlx,X,Y,Z,RV,s_RV,e_RV,n_RV,CMDCl2.5,CMDCl16,CMDCl50,CMDCl84,CMDCl97.5,CMDClHuman,logAge16,logAge50,logAge84,AV16,AV50,AV84,diffAV16,diffAV50,diffAV84,MOD16,MOD50,MOD84,minClSize,isMerged,isGMMMemb,NXmatches,XmatchType
4272.0,Hogg_18,Cantat-Gaudin+20,gaia_dr2,0.01703,0.05925334,0.12710871,0.05925334,0.02778,0.0,0.02359,0.0,0.002232,0.0,0.0,0.0,Hogg_18,"BH_166,ESO_223-1,Hogg_18,MWSC_2257,OCL_933",o,4.93571189,52.0,7.85595042,39.0,222.68829717,-52.27265671,320.76755936,6.418,0.08672247,0.10039083,0.28745328,0.92235352,2.5620787,2.9658897,8.49241947,27.25181594,-1.83577839,0.22621286,0.03622305,-2.29341324,0.11205112,0.01794254,0.54595971,0.030618,0.0049028,1681.01568013,1692.71229901,1704.57283011,50.0,0.0,-6818.56013604,-1063.87766439,206.68489471,5.29452304,18.55581939,13.12094572,2.0,0.7244,0.9165,0.95126441,0.99774164,0.99924076,,7.75206137,7.90068746,8.19033623,1.39,1.59101075,1.76475048,0.5531,1.04461324,1.36490655,11.01447296,11.15148783,11.30760193,40.0,0.0,0.0,1.0,1:1
4273.0,Hogg_19,Cantat-Gaudin+20,gaia_dr2,0.01235,0.05112132,0.13427867,0.05112132,0.07096,0.24460594,0.009199,0.0,0.04646,0.0,0.245,0.08154,Hogg_19,"BH_191,Collinder_303,ESO_226-11,ESO_226-9,Hogg_19,MWSC_2412,MWSC_2415,Melotte_146,NGC_6134,OCL_968,OCL_969,Theia_1693,Theia_1842,Theia_1893,Theia_2030",o,11.76486277,58.0,11.76486277,58.0,247.24816611,-49.11944449,335.07902212,-0.3202,0.05612352,0.0457761,0.24165331,0.24165331,2.20389009,1.79756146,9.48943175,9.48943175,-2.12096251,0.08319568,0.01092413,-3.13419893,0.08609585,0.01130494,0.40974269,0.02219074,0.00291379,2231.29444629,2249.92228277,2268.86376459,58.0,0.0,-6081.61340505,-948.03206971,3.00386153,-14.130938,13.20297886,5.90455165,5.0,0.08481,0.1778,0.47756201,0.6782437,0.88433075,,7.26831007,7.53653502,7.76864052,2.385,2.57987738,2.80361366,1.686,2.07730925,2.44737315,11.60949326,11.76751614,11.91147137,20.0,0.0,0.0,6.0,m:m
4274.0,Hogg_21,Cantat-Gaudin+20,gaia_dr2,0.003018,0.0167474,0.03353456,0.0167474,0.07234,0.16886525,0.05922,0.09018,0.01366,0.0,0.169,0.08635,Hogg_21,"ESO_226-21,Hogg_21,MWSC_2455,OCL_977",o,10.4667149,67.0,10.73118194,66.0,251.4137969,-47.74398498,337.95242297,-1.449,0.04405795,0.03817091,0.18021363,0.26818234,1.88167504,1.63024485,7.69678396,11.45390499,-1.00933605,0.06880968,0.00846989,-2.14677865,0.05902473,0.00726544,0.37517432,0.03406556,0.00419318,2427.70213769,2447.05011649,2466.70896674,66.0,0.0,-5854.76150966,-918.27323926,-46.86778106,-46.99200247,7.42576809,5.25081097,2.0,0.982,0.9954,0.99744469,0.99997187,0.99999279,TP,7.74475718,7.97149301,8.14267731,1.61,1.81835824,2.02400041,0.5857,1.03963536,1.34217203,11.89377785,12.04864883,12.22202301,40.0,0.0,0.0,1.0,1:1
4269.0,Hogg_4,Cantat-Gaudin+20,gaia_dr2,0.02054,0.06335841,0.1333532,0.06335841,0.0131,0.0,0.01169,0.0,0.03499,0.0,0.0,0.0,Hogg_4,"ESO_167-13,FSR_1515,Hogg_4,MWSC_1734,OCL_793",o,33.45459931,604.0,34.79128945,535.0,149.42731326,-54.63244661,279.48267219,0.1293,0.08960098,0.09108051,0.3241305,0.38990925,5.70756384,5.80180938,20.64724814,24.83750019,-5.03509564,0.08586856,0.00371242,4.47230612,0.08666937,0.00374704,0.24259855,0.047165,0.00203912,3630.68409611,3649.72612612,3668.96895061,533.0,0.0,-7520.66926078,-3599.84574891,27.48974055,23.94097374,11.46978896,1.54658603,55.0,0.4642,0.7689,0.84274411,0.97791612,0.98218954,,8.7696085,8.9153409,9.12498283,1.662,1.84467965,2.08078527,1.284,1.70076662,2.07432318,12.68949509,12.85392809,12.99116516,80.0,0.0,0.0,1.0,1:1
4280.0,IC_1311,Cantat-Gaudin+20,gaia_dr2,0.005384,0.04238758,0.06902868,0.04238758,0.0389,0.0,0.03742,0.0,0.001891,0.0,0.0,0.0,IC_1311,"Collinder_414,Dolidze_2,FSR_214,IC_1311,OCL_173,OCL_174,Trumpler_36",o,99.0,812.0,32.39972254,410.0,302.69843556,41.18227471,77.70996055,4.182,0.03048154,0.02583906,0.12702392,0.36199414,3.52065119,2.98443971,14.67142497,41.81127227,-3.3251032,0.06212357,0.00306806,-5.08442089,0.06733346,0.00332536,0.12807089,0.0444899,0.0021972,6529.50735019,6617.72473728,6708.358506,410.0,0.0,-6715.83481899,6448.84615399,499.7972513,-61.4461358,3.34508259,0.8113017,17.0,0.243,0.6576,0.79664159,0.99770302,0.99968696,,8.78591633,8.98282242,9.210495,1.519,1.81335849,2.08406734,0.5398,0.96503854,1.34881449,14.34666443,14.48283863,14.66851044,20.0,0.0,0.0,1.0,1:1
4281.0,IC_1369,Cantat-Gaudin+20,gaia_dr2,0.005724,0.01702868,0.06655406,0.01702868,0.04076,0.0,0.02025,0.0,0.001188,0.0,0.0,0.0,IC_1369,"Collinder_432,FSR_285,IC_1369,MWSC_3481,OCL_204,OC_0141",o,21.42119027,385.0,20.27559043,294.0,318.03262446,47.77571808,89.60990389,-0.3937,0.04803407,0.02387264,0.3361182,0.65386611,2.86922811,1.42598887,20.07763814,39.05919605,-4.6032368,0.10090536,0.00588492,-5.62924538,0.10654024,0.00621355,0.27053429,0.04860164,0.00283451,3401.22940307,3422.4589558,3443.95519132,294.0,0.0,-8098.72948964,3422.29884464,-2.77210877,-45.72693446,26.05234394,5.8254812,20.0,0.8728,0.9393,0.95875353,0.99284399,0.99919051,TP,8.08047104,8.26398182,8.45692444,2.614,2.79194701,2.98095369,1.318,1.69717467,2.04451632,12.51852226,12.67223549,12.79632854,80.0,0.0,0.0,2.0,1:m
4282.0,IC_1396,Cantat-Gaudin+20,gaia_dr2,0.02058,0.02217323,0.03464473,0.02217323,0.01861,0.0,0.07835,0.07823,0.009135,0.0,0.0782,0.02608,IC_1396,"IC_1396,Trumpler_37",o,33.44954814,693.0,32.43826331,625.0,324.75301871,57.493877,99.29882489,3.737,0.21227516,0.17009398,0.92809983,0.92809983,3.3554937,2.68871941,14.67195338,14.67195338,-2.33638563,0.36087994,0.0144352,-4.57334648,0.40935728,0.01637429,1.07832223,0.07082008,0.0028328,904.50036748,905.68649712,906.87574174,533.0,0.0,-8267.85380379,891.88420506,80.20954249,-11.69043392,36.85708976,5.26529854,49.0,0.2963,0.6288,0.74204305,0.9615162,0.96990162,,6.41564417,6.55277324,6.61795235,1.474,1.70003378,1.97536671,2.195,2.58849061,2.98157525,9.62249374,9.76878452,9.92763042,40.0,0.0,0.0,2.0,m:m
4283.0,IC_1434,Cantat-Gaudin+20,gaia_dr2,0.003699,0.00713798,0.0203229,0.00713798,0.0223,0.0,0.02789,0.0,0.007643,0.0,0.0,0.0,IC_1434,"Collinder_445,FSR343,IC_1434,MWSC_3592,Melotte_239,OCL_223,OC_0162,OC_0163,Theia_5154",o,35.82503105,649.0,35.23778902,532.0,332.62529279,52.86169454,99.95314115,-2.676,0.09458162,0.05951629,0.51818154,0.71263168,5.51435371,3.46995214,30.2121247,41.55038049,-3.88169876,0.07310215,0.00316938,-3.35589207,0.07560997,0.00327811,0.27983559,0.03858778,0.00167299,3327.5983846,3340.48956179,3353.48100873,532.0,0.0,-8699.1170647,3286.62490498,-133.70694989,-69.23885836,13.81016835,4.88263184,8.0,0.927,0.9727,0.98199674,0.9983567,0.99919415,,8.26368141,8.46694183,8.63385105,0.9774,1.15856457,1.35903394,1.984,2.30948043,2.64027739,12.59856987,12.73422956,12.93005085,80.0,0.0,0.0,4.0,m:m
4284.0,IC_1590,Cantat-Gaudin+20,gaia_dr2,0.002933,0.01112805,0.02666541,0.01112805,0.0007552,0.0,0.01791,0.0,0.001459,0.0,0.0,0.0,IC_1590,IC_1590,o,18.58460077,189.0,19.29871652,178.0,13.20720956,56.63166956,123.12432327,-6.24,0.05373445,0.03790486,0.26358566,0.39775811,2.53842031,1.79062889,12.45189449,18.7904251,-2.36724483,0.13753159,0.01030843,-1.46691286,0.13598523,0.01019252,0.33347856,0.06937834,0.00520013,2690.28393872,2706.65696228,2723.23049805,181.0,0.0,-9593.03070864,2253.36320838,-269.60739939,-59.69833285,28.75733319,10.86925028,7.0,0.1287,0.3009,0.48255315,0.72242308,0.83489966,FP,6.83681583,7.07582068,7.30077219,1.306,1.57042414,1.79572415,2.292,2.56752813,2.97555733,11.98224926,12.18119812,12.3663702,80.0,0.0,0.0,1.0,1:1
4276.0,IC_166,Cantat-Gaudin+20,gaia_dr2,0.004321,0.02253771,0.03600706,0.02253771,0.02152,0.0,0.04957,0.0,0.0223,0.0,0.0,0.0,IC_166,"FSR_563,IC_166,MWSC_146,OCL_334,Tombaugh_3",o,99.0,1768.0,99.0,801.0,28.08573811,61.85513377,130.04826504,-0.1722,0.0439912,0.03535165,0.19171639,0.4747384,3.39281151,2.72648762,14.78613567,36.61492331,-1.46051509,0.07281833,0.00257291,1.07642618,0.07771009,0.00274575,0.19247177,0.05918198,0.00209109,4382.92933715,4418.92330335,4455.51335183,801.0,0.0,-10965.26173044,3382.68509588,14.8016405,-40.38171518,3.96458983,0.72383176,30.0,0.1645,0.4134,0.59112197,0.92934072,0.95238143,,8.73473263,8.89364338,9.11544609,2.593,2.84811246,3.07890153,1.579,1.88770771,2.34593344,13.07903767,13.22429514,13.35343838,20.0,0.0,0.0,1.0,m:1
4285.0,IC_1805,Cantat-Gaudin+20,gaia_dr2,0.007739,0.0152303,0.03485938,0.0152303,0.0142,0.0,0.07821,0.1571,0.01714,0.0,0.157,0.05237,IC_1805,"IC_1805,OC_0248",o,17.26499385,258.0,18.08252591,243.0,38.19392426,61.47003158,134.72636644,0.9408,0.13664948,0.13382543,0.5081176,0.7688273,4.81676617,4.71722091,17.9111054,27.10201769,-0.71619755,0.12082454,0.0077509,-0.59079382,0.21808852,0.01399038,0.44855301,0.04514528,0.00289607,2013.51025047,2019.61875064,2025.76442699,241.0,0.0,-9542.94049576,1434.6979082,57.59981815,-9.63902588,65.48693554,20.70878733,10.0,0.429,0.7003,0.79475304,0.94908887,0.96703273,,6.45147038,6.583606,6.67285538,2.157,2.40274942,2.59717512,2.189,2.46214604,2.91410518,11.37773705,11.53058004,11.69729424,20.0,0.0,0.0,2.0,m:m
4286.0,IC_1848,Cantat-Gaudin+20,gaia_dr2,0.03342,0.08355081,0.08355081,0.10434848,0.02726,0.0,0.1002,0.2801,0.04184,0.0,0.28,0.09335,IC_1848,IC_1848,o,24.13408286,281.0,24.13408286,281.0,42.79106012,60.40803246,137.19823846,0.8957,0.08043861,0.07205623,0.32027609,0.32027609,2.88966834,2.58854024,11.50567817,11.50567817,-0.39926175,0.13283547,0.0079243,-0.41516223,0.10645509,0.00635058,0.44343949,0.03957731,0.00236098,2050.820745,2058.28644696,2065.80670304,261.0,0.0,-9631.88346977,1398.36172951,56.84233741,-14.88806943,18.85192434,8.43083686,5.0,0.602,0.809,0.87304801,0.97115862,0.99141419,,6.7378974,6.9694674,7.13851738,1.587,1.85646504,2.08742356,2.106,2.43856871,2.8535974,11.42654133,11.57602787,11.74330139,20.0,0.0,0.0,1.0,m:1
4288.0,IC_2157,Cantat-Gaudin+20,gaia_dr2,0.01679,0.05005247,0.17857302,0.05005247,0.01905,0.0,0.03656,0.0,0.03964,0.0,0.0,0.0,IC_2157,"Collinder_80,FSR_867,IC_2157,MWSC_722,OCL_465,OC_0305,Trumpler_4",o,13.1570657,86.0,13.1570657,86.0,91.20079985,24.08679145,186.3516198,1.255,0.0740981,0.05711048,0.33536533,0.33536533,2.50319114,1.92931281,11.32947647,11.32947647,0.97804927,0.10402823,0.01121765,-3.01856426,0.08966494,0.00966882,0.47448747,0.04207552,0.00453712,1923.9611147,1935.57211219,1947.32410402,85.0,0.0,-10045.08807879,-214.07876846,68.12318993,,,,0.0,0.9365,0.9798,0.98847806,0.99981958,0.99981958,,7.64482021,7.87246823,8.04406643,1.25,1.41369021,1.60536766,0.1639,0.59803477,0.78823727,11.25452137,11.41739416,11.55029583,80.0,0.0,0.0,2.0,m:m
4289.0,IC_2391,Cantat-Gaudin+20,gaia_dr2,0.0542,0.01832805,0.03329162,0.01832805,0.153,0.11636299,0.04878,0.0,0.0472,0.0,0.116,0.03879,IC_2391,"IC_2391,Theia_114",o,26.06305626,376.0,22.90058816,264.0,130.26015116,-53.04169916,270.41533749,-6.783,0.70256145,0.58840346,2.95714709,11.83141709,1.84173175,1.54244889,7.75852358,31.46242202,-24.79695243,0.9043315,0.05565776,23.26721701,0.74992883,0.04615493,6.62159912,0.12159433,0.00748361,150.16115278,150.19066013,150.22017909,236.0,0.0,-8120.93780928,-149.13545516,3.05801514,13.45825524,11.57504196,1.22011655,90.0,0.9735,0.9944,0.99739251,0.99999458,0.99999458,,7.15908194,7.4366262,7.67726946,8.33e-06,0.09099747,0.1427415,0.01697,0.46537668,0.70634395,5.71260834,5.85435867,6.00572538,80.0,0.0,0.0,2.0,m:m
4290.0,IC_2395,Cantat-Gaudin+20,gaia_dr2,0.07431,0.04511291,0.17776745,0.04511291,0.02322,0.0,0.07777,0.09377,0.02941,0.0,0.0938,0.03126,IC_2395,"IC_2395,Theia_25,Theia_6786",o,99.0,745.0,35.31430983,545.0,130.6204419,-48.13421815,266.65113719,-3.607,0.22954565,0.11140971,1.64712921,2.15921758,2.78720773,1.35276246,20.00530992,26.23010457,-4.48721614,0.20795461,0.0089078,3.37077168,0.23523835,0.0100765,1.40357221,0.06958043,0.0029805,695.06588686,695.69772827,696.33071946,470.0,0.0,-8162.6448656,-693.13370592,-22.86719552,23.9482922,19.53129058,2.1701434,81.0,0.8502,0.9621,0.97817802,0.99917698,0.99971163,,6.62815714,6.83261657,6.99447823,0.1607,0.30517325,0.42825642,0.8301,1.42310321,1.8444339,9.00726223,9.19149017,9.33081436,80.0,0.0,0.0,3.0,m:m
4291.0,IC_2488,Cantat-Gaudin+20,gaia_dr2,0.02285,0.03812551,0.05192844,0.03812551,0.0186,0.0,0.04963,0.0,0.01868,0.0,0.0,0.0,IC_2488,"BH_69,Collinder_208,ESO_166-14,IC_2488,MWSC_1671,Melotte_97,OCL_789,Theia_2692",o,34.1183768,510.0,30.98137812,431.0,141.88673698,-56.98788512,277.81288137,-4.419,0.16101638,0.15746692,0.59929718,0.76786047,3.67029596,3.58938722,13.66117163,17.50403579,-7.74240478,0.11025238,0.00531067,5.74763006,0.11572724,0.00557438,0.73401538,0.0320504,0.00154381,1304.43029332,1306.0280687,1307.62976306,430.0,0.0,-7945.22113631,-1290.05878916,-80.2756449,-3.40300075,17.98182528,2.36112933,58.0,0.9945,0.9992,0.99959576,0.99999774,0.99999774,,8.05635929,8.25798798,8.48097897,0.5604,0.72594631,0.90050232,0.533,0.98969507,1.32596493,10.39400673,10.55738544,10.71658611,40.0,0.0,0.0,2.0,1:m
4292.0,IC_2581,Cantat-Gaudin+20,gaia_dr2,0.005464,0.02675737,0.04630878,0.02675737,0.01327,0.0,0.006781,0.0,0.02712,0.0,0.0,0.0,IC_2581,IC_2581,o,17.67130347,153.0,18.24598341,144.0,156.87424148,-57.62985064,284.59641049,0.02474,0.05822696,0.06189513,0.20422176,0.36666752,2.49010571,2.64697704,8.73368225,15.68093341,-7.28826598,0.06969795,0.00580816,3.60078117,0.06394426,0.00532869,0.37249448,0.01960528,0.00163377,2440.94657819,2450.28260289,2459.69031783,153.0,0.0,-7504.48234078,-2371.19998971,20.27419345,,,,0.0,0.9263,0.9836,0.99071839,0.99974704,0.99998003,,7.13687563,7.3270154,7.48980999,1.191,1.38299406,1.55934691,0.9345,1.28705281,1.70710182,11.86390018,12.03428078,12.20026398,20.0,0.0,0.0,1.0,1:1
4293.0,IC_2602,Cantat-Gaudin+20,gaia_dr2,0.1589,0.04249838,0.05484656,0.04249838,0.193,0.17131416,0.03079,0.0,0.05225,0.01431,0.171,0.06187,IC_2602,"BH_103,Collinder_229,ESO_93-2,IC_2602,MWSC_1840,Melotte_102,OCL_838",o,29.97568575,638.0,27.39827858,314.0,160.97308272,-64.39323626,289.68659117,-4.853,1.12196484,1.28757604,3.74003315,13.29833505,2.94847185,3.38382756,9.8413601,35.58422824,-17.77501877,0.97984882,0.05529607,10.66920596,0.95341149,0.05380412,6.60033095,0.12841336,0.00724679,150.52301193,150.55141957,150.57983792,282.0,0.0,-8071.47106815,-141.24349578,7.93443615,15.93469237,20.07405929,1.81001697,123.0,0.9959,0.9992,0.99961442,1.0,1.0,,7.17976475,7.41454172,7.67710257,0.0007309,0.11434174,0.1850808,0.05648,0.56007501,0.81596822,5.70692778,5.85703349,6.00836658,10.0,0.0,0.0,1.0,m:1
4294.0,IC_2714,Cantat-Gaudin+20,gaia_dr2,0.01518,0.03106995,0.04439152,0.03106995,0.001869,0.0,0.05251,0.01495,0.02463,0.0,0.015,0.004983,IC_2714,"BH_116,Collinder_245,ESO_129-18,FSR_1582,IC_2714,MWSC_1929,MWSC_1930,Melotte_104,OCL_855,Theia_3798",o,99.0,1285.0,99.0,927.0,169.36925862,-62.73408478,292.40523458,-1.799,0.12726769,0.11945454,0.48863616,0.69065847,2.874913,2.69841715,11.03829368,15.6023564,-7.5951312,0.1478041,0.00485452,2.69151268,0.14495786,0.00476104,0.74122982,0.03736047,0.00122708,1293.10283269,1294.28061386,1295.46054248,918.0,0.0,-7629.00178984,-1195.98783299,-21.0859851,-15.40090207,22.41990846,2.4176009,86.0,0.9961,0.9993,0.99965316,0.99999923,0.99999923,,8.46520996,8.63629484,8.81964874,0.8262,0.95385978,1.15964937,0.1427,0.53113127,0.71584803,10.38222218,10.52142096,10.68103695,80.0,0.0,0.0,2.0,1:m
4296.0,IC_2948,Cantat-Gaudin+20,gaia_dr2,0.05063,0.24110098,0.24110098,0.42802975,0.05102,0.00932112,0.03925,0.0,0.02409,0.0,0.00932,0.003107,IC_2948,IC_2948,o,7.27355504,22.0,7.27355504,22.0,174.91060237,-63.47155513,295.0170259,-1.708,0.04333694,0.0741973,0.11828899,0.11828899,1.7147685,2.93586161,4.68049906,4.68049906,-5.91697967,0.04723311,0.01007013,0.68625191,0.04211063,0.00897802,0.40319311,0.00615859,0.00131302,2248.78902056,2267.09570074,2285.70288502,22.0,0.0,-7163.85105417,-2053.4892028,-49.24745288,6.0182122,24.13100386,10.791713,1.0,0.8221,0.97,0.98444307,0.99996459,0.99999046,,6.50465965,6.6900475,6.79189062,0.9856,1.16192663,1.36185551,0.3378,0.80267018,1.21263766,11.56934071,11.76589537,11.89716244,20.0,0.0,0.0,1.0,1:1
4277.0,IC_348,Cantat-Gaudin+20,gaia_dr2,0.01867,0.01193486,0.09722728,0.01193486,0.06002,0.0168866,0.104,0.0894,0.08731,0.2453,0.245,0.1172,IC_348,"IC_348,Theia_17",o,21.6520111,302.0,22.10892225,290.0,56.13726366,32.1771281,160.47765544,-17.79,0.16945544,0.06535411,1.5641273,3.92367296,0.92559547,0.35697476,8.54563681,21.46529558,4.42297696,0.43504155,0.02554652,-6.34302364,0.51773791,0.03040262,3.16432049,0.10340719,0.00607228,312.67952346,312.95872481,313.23842522,237.0,0.0,-8403.07339886,99.58010051,-74.11964291,11.67918068,24.35935372,3.22647522,57.0,0.05193,0.1689,0.42227796,0.63852412,0.81424516,,6.54712725,6.77767205,6.94045115,2.171,2.54450333,2.94907117,1.975,2.48224282,2.97427893,7.30639505,7.4454267,7.60141563,20.0,0.0,0.0,2.0,m:m
4278.0,IC_361,Cantat-Gaudin+20,gaia_dr2,0.00209,0.00935694,0.01536701,0.00935694,0.02837,0.0,0.04444,0.0,0.02546,0.0,0.0,0.0,IC_361,"Collinder_48,FSR_652,IC_361,MWSC_362,Melotte_24,OCL_393,Theia_6039",o,99.0,895.0,34.56827489,545.0,64.73265953,58.25086946,147.51180138,5.659,0.05544641,0.04900174,0.22335435,0.41167212,3.43823438,3.03859971,13.85027883,25.52823727,1.69262643,0.08632175,0.00369762,-1.18344195,0.07854133,0.00336434,0.25029905,0.060724,0.00260113,3527.54281656,3552.91261702,3578.64997599,545.0,0.0,-11103.3472521,1899.06208462,378.79583088,-35.71298051,5.11819418,0.74656535,47.0,0.9901,0.9975,0.99868962,0.99998999,0.99999839,,8.73955345,8.90503979,9.11352348,1.836,2.05170977,2.27611566,0.4477,0.86945763,1.2072382,12.67567539,12.78180981,12.94264126,80.0,0.0,0.0,2.0,1:m
4298.0,IC_4651,Cantat-Gaudin+20,gaia_dr2,0.01752,0.0272003,0.0380846,0.0272003,0.02279,0.0,0.006949,0.0,0.01296,0.0,0.0,0.0,IC_4651,"BH_224,Collinder_327,ESO_228-2,FSR_1738,IC_4651,MWSC_2590,Melotte_169,OCL_987,Theia_1343",o,99.0,1015.0,33.58612371,740.0,261.19155169,-49.92855832,340.08765218,-7.897,0.17416926,0.17180027,0.64407077,0.86715519,2.76863296,2.73097482,10.23869092,13.78550039,-2.43278974,0.18441941,0.00677939,-5.05705054,0.18507655,0.00680355,1.06083606,0.03924063,0.00144251,910.04831431,910.78355333,911.51998133,733.0,0.0,-7274.08633132,-307.25525199,-106.51247918,-29.70413728,9.58811955,0.50888455,355.0,0.9651,0.9951,0.99786916,0.99999619,0.99999619,TP,9.04618073,9.22144842,9.40149307,0.07489,0.19228922,0.28477684,0.0001524,0.23444036,0.35733643,9.58749866,9.74554014,9.93593597,80.0,0.0,0.0,2.0,1:m
4299.0,IC_4665,Cantat-Gaudin+20,gaia_dr2,0.02915,0.01094544,0.02880826,0.01094544,0.02809,0.0,0.01239,0.0,0.01552,0.0,0.0,0.0,IC_4665,"Collinder_349,IC_4665,MWSC_2689,Melotte_179,OCL_85,Theia_76",o,24.05401264,308.0,23.02587178,274.0,266.53244462,5.63474291,30.52270137,17.08,0.51052738,0.33768926,2.66357171,3.95425572,3.05941799,2.02362744,15.97297072,23.73358402,-0.88090976,0.30306984,0.01830912,-8.53239299,0.30842119,0.01863241,2.86687863,0.13691576,0.00827138,343.10605059,343.34515137,343.58458564,192.0,0.0,-7838.99792903,166.68416972,120.93582046,-17.294604,20.15395082,2.46219697,67.0,0.9216,0.9793,0.98687127,0.9988361,0.99959385,,7.26287174,7.51450777,7.72306871,0.3362,0.55891946,0.73630691,0.4019,0.97779548,1.31749415,7.45248985,7.6336658,7.77624941,80.0,0.0,0.0,2.0,1:m
4300.0,IC_4725,Cantat-Gaudin+20,gaia_dr2,0.01762,0.01430071,0.03375908,0.01430071,0.003648,0.0,0.04848,0.0,0.007543,0.0,0.0,0.0,IC_4725,"Collinder_382,ESO_591-6,IC_4725,MWSC_2940,M_25,Melotte_204,OCL_38,Theia_650",o,29.12835993,725.0,30.61360153,565.0,277.94248509,-19.13084298,13.6883007,-4.437,0.27028361,0.20653008,1.23226312,2.38422714,3.04240187,2.32476377,13.87279804,26.85295284,-1.69164797,0.18801596,0.00790989,-6.16547607,0.21810766,0.00917586,1.51171482,0.04523664,0.00190312,644.48942659,644.93549011,645.38217152,562.0,0.0,-7497.36351437,152.15941804,-30.69593188,2.01537497,19.18893764,1.29963885,218.0,0.9966,0.9993,0.99962091,0.99999726,0.99999726,,7.75013447,7.98186469,8.12334633,1.165,1.36133987,1.53175354,1.212,1.57237422,1.97326255,8.84087467,8.95540333,9.11336422,80.0,0.0,0.0,2.0,1:m
4301.0,IC_4756,Cantat-Gaudin+20,gaia_dr2,0.02154,0.01366386,0.02016523,0.01366386,0.02435,0.0,0.04116,0.0,0.02046,0.0,0.0,0.0,IC_4756,"Collinder_386,Graff_1,IC_4756,LISC-III_3449,MWSC_2967,Melotte_210,OCL_94,Theia_1115",o,37.54513367,718.0,27.99948875,397.0,279.6274683,5.43708948,36.31393719,5.345,0.42511836,0.41787687,1.57616212,3.24592789,3.46324568,3.4042504,12.84327918,26.47093603,1.28434803,0.21760254,0.01092116,-4.96816324,0.23603214,0.01184611,2.1075134,0.05271438,0.00264566,466.50329371,466.75405343,467.00508288,385.0,0.0,-7747.39548441,275.21362317,63.32315308,-24.87904558,9.88496836,0.66493493,221.0,0.9453,0.9885,0.99358982,0.99994093,0.99997795,,8.74415493,8.92266512,9.12664986,0.1828,0.35993084,0.47001305,0.1945,0.64235437,0.88991004,8.09137917,8.24505329,8.40903568,20.0,0.0,0.0,3.0,1:m
4302.0,IC_4996,Cantat-Gaudin+20,gaia_dr2,0.004183,0.01252685,0.07469666,0.01252685,0.04533,0.0,0.002704,0.0,0.004183,0.0,0.0,0.0,IC_4996,IC_4996,o,19.74251969,212.0,21.20061194,194.0,304.14023883,37.64845954,75.37262849,1.305,0.06843095,0.0485462,0.33392365,0.6554864,2.33354034,1.65545709,11.38713976,22.35348197,-2.63566731,0.09365317,0.00672391,-5.35070371,0.10001037,0.00718033,0.48618127,0.02641735,0.00189666,1948.59808029,1953.82283981,1959.07569287,206.0,0.0,-7628.58521543,1890.00609373,64.02947837,-14.25537052,22.82087981,8.06839943,8.0,0.9504,0.9828,0.98928612,0.99956715,0.99971646,,6.71545076,6.87715292,7.04625034,1.586,1.73609108,1.99106777,1.74,2.08043897,2.46940374,11.2896452,11.43976545,11.58574295,10.0,0.0,0.0,1.0,1:1
4303.0,IC_5146,Cantat-Gaudin+20,gaia_dr2,0.01673,0.02632729,0.12303408,0.02632729,0.0192,0.0,0.1819,0.3172,0.09256,0.3295,0.33,0.2156,IC_5146,"IC_5146,Theia_88",o,16.82947089,146.0,17.17289482,132.0,328.38115415,47.26153624,94.39663974,-5.512,0.05381912,0.01666512,0.63556229,1.19242686,0.70384073,0.21794461,8.31215466,15.59667915,-2.92920273,0.28561007,0.02485917,-2.67190182,0.30899672,0.02689471,1.27947861,0.0754451,0.00656665,747.75752211,749.30789967,750.8647196,108.0,0.0,-8179.33344418,743.64831353,-51.02851624,-4.49349012,11.64189885,3.88063295,9.0,0.01924,0.03802,0.23508663,0.34711501,0.66771948,,6.57114029,6.75001574,6.90492678,1.694,1.98566669,2.26392245,2.104,2.54216838,2.9410646,9.15568542,9.34038067,9.47986412,20.0,0.0,0.0,2.0,1:m
