recno	ID	NameLit	SourceCat	TypeSourceCat	Sep
12465		NGC_1786	Bica+08	position_(magellanic_clouds)	
12466		NGC_1789	Bica+08	position_(magellanic_clouds)	
12467		NGC_1790	Dias+02	position	
12468		NGC_1791	Bica+08	position_(magellanic_clouds)	
12469		NGC_1793	Bica+08	position_(magellanic_clouds)	
12470		NGC_1795	Bica+08	position_(magellanic_clouds)	
12471	4490	NGC_1798	Cantat-Gaudin+20	gaia_dr2	0.004524
12472	4490	NGC_1798	Kharchenko+13	hipparcos	0.006057
12473	4490	NGC_1798	Kharchenko+13	position	0.006057
12474	4490	NGC_1798	Dias+02	position	0.004018
12475	4490	NGC_1798	Bica+18	position	0.005017
12476		NGC_1801	Bica+08	position_(magellanic_clouds)	
12477		NGC_1802	Dias+02	position	
12478		NGC_1802	Kharchenko+13	position,hipparcos	
12479		NGC_1802	Bica+18	position	
12480		NGC_1804	Bica+08	position_(magellanic_clouds)	
12481	7178	NGC_1805	Bica+08	position_(magellanic_clouds)	0.004392
12482		NGC_1806	Bica+08	position_(magellanic_clouds)	
12483		NGC_1807	Kharchenko+13	position,hipparcos	
12484		NGC_1810	Bica+08	position_(magellanic_clouds)	
12485		NGC_1813	Bica+08	position_(magellanic_clouds)	
12486		NGC_1814	Bica+08	position_(magellanic_clouds)	
12487		NGC_1815	Bica+08	position_(magellanic_clouds)	
12488		NGC_1816	Bica+08	position_(magellanic_clouds)	
12489	4491	NGC_1817	Dias+02	position	0.07529
12490	4491	NGC_1817	Cantat-Gaudin+20	gaia_dr2	0.003422
12491	4491	NGC_1817	Bica+18	position	0.02339
12492	4491	NGC_1817	Kharchenko+13	position	0.05806
12493	4491	NGC_1817	Kharchenko+13	hipparcos	0.05806
12494		NGC_1818	Bica+08	position_(magellanic_clouds)	
12495		NGC_1822	Bica+08	position_(magellanic_clouds)	
12496		NGC_1823	Bica+08	position_(magellanic_clouds)	
12497		NGC_1825	Bica+08	position_(magellanic_clouds)	
12498		NGC_1826	Bica+08	position_(magellanic_clouds)	
12499		NGC_1828	Bica+08	position_(magellanic_clouds)	
12500		NGC_1830	Bica+08	position_(magellanic_clouds)	
12501		NGC_1831	Bica+08	position_(magellanic_clouds)	
12502		NGC_1834	Bica+08	position_(magellanic_clouds)	
12503		NGC_1835	Bica+08	position_(magellanic_clouds)	
12504		NGC_1836	Bica+08	position_(magellanic_clouds)	
12505		NGC_1838	Bica+08	position_(magellanic_clouds)	
12506		NGC_1839	Bica+08	position_(magellanic_clouds)	
12507	7179	NGC_1841	Bica+08	position_(magellanic_clouds)	0.004708
12508		NGC_1842	Bica+08	position_(magellanic_clouds)	
12509		NGC_1844	Bica+08	position_(magellanic_clouds)	
12510		NGC_1846	Bica+08	position_(magellanic_clouds)	
12511		NGC_1847	Bica+08	position_(magellanic_clouds)	
12512		NGC_1849	Bica+08	position_(magellanic_clouds)	
12513	7180	NGC_1850	Bica+08	position_(magellanic_clouds)	0.01228
12514	4492	NGC_1851	Vasiliev+21	gaia_dr3	0.01491
12515	4492	NGC_1851	Kharchenko+13	hipparcos	0.01129
12516	4492	NGC_1851	Kharchenko+13	position	0.01129
12517	4492	NGC_1851	Bica+18	position	0.01718
12518		NGC_1852	Bica+08	position_(magellanic_clouds)	
12519		NGC_1854	Bica+08	position_(magellanic_clouds)	
12520		NGC_1856	Bica+08	position_(magellanic_clouds)	
12521	4493	NGC_1857	Kharchenko+13	hipparcos	0.04048
12522	4493	NGC_1857	Dias+02	position	0.01479
12523	4493	NGC_1857	Bica+18	position	0.01424
12524	4493	NGC_1857	Cantat-Gaudin+20	gaia_dr2	0.007373
12525	4493	NGC_1857	Kharchenko+13	position	0.04048
12526		NGC_1859	Bica+08	position_(magellanic_clouds)	
12527		NGC_1860	Bica+08	position_(magellanic_clouds)	
12528		NGC_1861	Bica+08	position_(magellanic_clouds)	
12529		NGC_1862	Bica+08	position_(magellanic_clouds)	
12530		NGC_1863	Bica+08	position_(magellanic_clouds)	
12531		NGC_1864	Bica+08	position_(magellanic_clouds)	
12532		NGC_1865	Bica+08	position_(magellanic_clouds)	
12533		NGC_1866	Bica+08	position_(magellanic_clouds)	
12534		NGC_1867	Bica+08	position_(magellanic_clouds)	
12535		NGC_1868	Bica+08	position_(magellanic_clouds)	
12536		NGC_1870	Bica+08	position_(magellanic_clouds)	
12537		NGC_1872	Bica+08	position_(magellanic_clouds)	
12538		NGC_1878	Bica+08	position_(magellanic_clouds)	
12539	4441	NGC_188	Cantat-Gaudin+20	gaia_dr2	0.008139
12540	4441	NGC_188	Kharchenko+13	position	0.003693
12541	4441	NGC_188	Kharchenko+13	hipparcos	0.003693
12542	4441	NGC_188	Bica+18	position	0.01301
12543	4441	NGC_188	Dias+02	position	0.004296
12544		NGC_1881	Bica+08	position_(magellanic_clouds)	
12545		NGC_1882	Bica+08	position_(magellanic_clouds)	
12546	4494	NGC_1883	Dias+02	position	0.001292
12547	4494	NGC_1883	Kharchenko+13	position	0.004758
12548	4494	NGC_1883	Kharchenko+13	hipparcos	0.004758
12549	4494	NGC_1883	Cantat-Gaudin+20	gaia_dr2	0.005146
12550	4494	NGC_1883	Bica+18	position	0.005469
12551		NGC_1885	Bica+08	position_(magellanic_clouds)	
12552		NGC_1887	Bica+08	position_(magellanic_clouds)	
12553	4442	NGC_189	Kharchenko+13	hipparcos	0.02955
12554	4442	NGC_189	Bica+18	position	0.007682
12555	4442	NGC_189	Kharchenko+13	position	0.02955
12556	4442	NGC_189	Dias+02	position	0.006993
12557	4442	NGC_189	Cantat-Gaudin+20	gaia_dr2	0.005204
12558		NGC_1890	Bica+08	position_(magellanic_clouds)	
12559	4495	NGC_1893	Kharchenko+13	hipparcos	0.005688
12560	4495	NGC_1893	Cantat-Gaudin+20	gaia_dr2	0.02561
12561	4495	NGC_1893	Dias+02	position	0.02127
12562	4495	NGC_1893	Kharchenko+13	position	0.005688
12563		NGC_1894	Bica+08	position_(magellanic_clouds)	
12564	4496	NGC_1896	Kharchenko+13	position	0.06198
12565	4496	NGC_1896	Dias+02	position	0.1094
12566	4496	NGC_1896	Bica+18	position	0.1428
12567		NGC_1897	Bica+08	position_(magellanic_clouds)	
12568		NGC_1898	Bica+08	position_(magellanic_clouds)	
12569		NGC_1900	Bica+08	position_(magellanic_clouds)	
12570	4497	NGC_1901	Kharchenko+13	position	0.09982
12571	4497	NGC_1901	Bica+18	position	0.09502
12572	4497	NGC_1901	Cantat-Gaudin+20	gaia_dr2	0.178
12573	4497	NGC_1901	Kharchenko+13	hipparcos	0.09982
12574		NGC_1902	Bica+08	position_(magellanic_clouds)	
12575		NGC_1903	Bica+08	position_(magellanic_clouds)	
12576	4498	NGC_1904	Kharchenko+13	hipparcos	0.01022
12577	4498	NGC_1904	Kharchenko+13	position	0.01022
12578	4498	NGC_1904	Vasiliev+21	gaia_dr3	0.01184
12579	4498	NGC_1904	Bica+18	position	0.01021
12580		NGC_1905	Bica+08	position_(magellanic_clouds)	
12581	4499	NGC_1907	Cantat-Gaudin+20	gaia_dr2	0.00675
12582	4499	NGC_1907	Kharchenko+13	hipparcos	0.007401
12583	4499	NGC_1907	Bica+18	position	0.006726
12584	4499	NGC_1907	Dias+02	position	0.006726
12585	4499	NGC_1907	Kharchenko+13	position	0.007401
12586		NGC_1911	Bica+08	position_(magellanic_clouds)	
12587	6178	NGC_1912	Dias+02	position	0.07325
12588	6178	NGC_1912	Kharchenko+13	position	0.09938
12589	4500	NGC_1912	Kharchenko+13	hipparcos	0.04433
12590	6178	NGC_1912	Bica+18	position	0.07243
12591	4500	NGC_1912	Cantat-Gaudin+20	gaia_dr2	0.003183
12592	4500	NGC_1912	Dias+02	position	0.02751
12593	4500	NGC_1912	Bica+18	position	0.01518
12594	4500	NGC_1912	Kharchenko+13	position	0.04433
12595		NGC_1913	Bica+08	position_(magellanic_clouds)	
12596		NGC_1915	Bica+08	position_(magellanic_clouds)	
12597		NGC_1916	Bica+08	position_(magellanic_clouds)	
12598		NGC_1917	Bica+08	position_(magellanic_clouds)	
12599		NGC_1921e	Bica+08	position_(magellanic_clouds)	
12600		NGC_1921w	Bica+08	position_(magellanic_clouds)	
12601		NGC_1922	Bica+08	position_(magellanic_clouds)	
12602		NGC_1926	Bica+08	position_(magellanic_clouds)	
12603		NGC_1928	Bica+08	position_(magellanic_clouds)	
12604	4501	NGC_1931	Dias+02	position	0.0207
12605	4501	NGC_1931	Kharchenko+13	position	0.01058
12606		NGC_1932	Bica+08	position_(magellanic_clouds)	
12607		NGC_1938	Bica+08	position_(magellanic_clouds)	
12608		NGC_1939	Bica+08	position_(magellanic_clouds)	
12609		NGC_1940	Bica+08	position_(magellanic_clouds)	
12610		NGC_1942	Bica+08	position_(magellanic_clouds)	
12611		NGC_1943	Bica+08	position_(magellanic_clouds)	
12612		NGC_1944	Bica+08	position_(magellanic_clouds)	
12613		NGC_1946	Bica+08	position_(magellanic_clouds)	
12614		NGC_1950	Bica+08	position_(magellanic_clouds)	
12615		NGC_1951	Bica+08	position_(magellanic_clouds)	
12616		NGC_1953	Bica+08	position_(magellanic_clouds)	
12617		NGC_1958	Bica+08	position_(magellanic_clouds)	
12618		NGC_1959	Bica+08	position_(magellanic_clouds)	
12619	7153	NGC_1960	Kharchenko+13	hipparcos	0.1392
12620	4502	NGC_1960	Kharchenko+13	hipparcos	0.02393
12621	4502	NGC_1960	Kharchenko+13	position	0.02393
12622	4502	NGC_1960	Cantat-Gaudin+20	gaia_dr2	0.001338
12623	7153	NGC_1960	Kharchenko+13	position	0.1392
12624	4502	NGC_1960	Dias+02	position	0.01031
12625		NGC_1963	Kharchenko+13	position,hipparcos	
12626		NGC_1963	Bica+18	position	
12627		NGC_1966	Bica+08	position_(magellanic_clouds)	
12628		NGC_1967	Bica+08	position_(magellanic_clouds)	
12629		NGC_1969	Bica+08	position_(magellanic_clouds)	
12630		NGC_1971	Bica+08	position_(magellanic_clouds)	
12631		NGC_1972	Bica+08	position_(magellanic_clouds)	
12632		NGC_1976	Kharchenko+13	position,hipparcos	
12633		NGC_1977	Dias+02	position	
12634		NGC_1977	Kharchenko+13	position,hipparcos	
12635		NGC_1978	Bica+08	position_(magellanic_clouds)	
12636	4503	NGC_1980	Dias+02	position	0.04952
12637	4503	NGC_1980	Kharchenko+13	position	0.06434
12638		NGC_1981	Kharchenko+13	position,hipparcos	
12639		NGC_1981	Dias+02	position	
12640	7169	NGC_1984	Bica+08	position_(magellanic_clouds)	0.006895
12641	7181	NGC_1984	Bica+08	position_(magellanic_clouds)	0.003396
12642		NGC_1986	Bica+08	position_(magellanic_clouds)	
12643		NGC_1987	Bica+08	position_(magellanic_clouds)	
12644		NGC_1994	Bica+08	position_(magellanic_clouds)	
12645		NGC_1996	Dias+02	position	
12646		NGC_1996	Kharchenko+13	position,hipparcos	
12647		NGC_1996	Bica+18	position	
12648		NGC_1997	Bica+08	position_(magellanic_clouds)	
12649	7182	NGC_2000	Bica+08	position_(magellanic_clouds)	0.006697
12650		NGC_2002	Bica+08	position_(magellanic_clouds)	
12651		NGC_2003	Bica+08	position_(magellanic_clouds)	
12652	7183	NGC_2004	Bica+08	position_(magellanic_clouds)	0.006538
12653		NGC_2005	Bica+08	position_(magellanic_clouds)	
12654		NGC_2006	Bica+08	position_(magellanic_clouds)	
12655		NGC_2009	Bica+08	position_(magellanic_clouds)	
12656		NGC_2010	Bica+08	position_(magellanic_clouds)	
12657		NGC_2011	Bica+08	position_(magellanic_clouds)	
12658		NGC_2013	Dias+02	position	
12659		NGC_2016	Bica+08	position_(magellanic_clouds)	
12660		NGC_2017	Dias+02	position	
12661		NGC_2019	Bica+08	position_(magellanic_clouds)	
12662		NGC_2021	Bica+08	position_(magellanic_clouds)	
12663		NGC_2025	Bica+08	position_(magellanic_clouds)	
12664		NGC_2026	Bica+18	position	
12665		NGC_2026	Dias+02	position	
12666		NGC_2026	Kharchenko+13	position,hipparcos	
12667		NGC_2028	Bica+08	position_(magellanic_clouds)	
12668		NGC_2031	Bica+08	position_(magellanic_clouds)	
12669		NGC_2036	Bica+08	position_(magellanic_clouds)	
12670		NGC_2038	Bica+08	position_(magellanic_clouds)	
12671		NGC_2039	Kharchenko+13	position,hipparcos	
12672		NGC_2041	Bica+08	position_(magellanic_clouds)	
12673		NGC_2043	Bica+08	position_(magellanic_clouds)	
12674		NGC_2046	Bica+08	position_(magellanic_clouds)	
12675		NGC_2047	Bica+08	position_(magellanic_clouds)	
12676		NGC_2051	Bica+08	position_(magellanic_clouds)	
12677		NGC_2053	Bica+08	position_(magellanic_clouds)	
12678		NGC_2056	Bica+08	position_(magellanic_clouds)	
12679		NGC_2057	Bica+08	position_(magellanic_clouds)	
12680		NGC_2058	Bica+08	position_(magellanic_clouds)	
12681		NGC_2059	Bica+08	position_(magellanic_clouds)	
12682		NGC_2059A	Bica+08	position_(magellanic_clouds)	
12683		NGC_2061	Dias+02	position	
12684		NGC_2062	Bica+08	position_(magellanic_clouds)	
12685		NGC_2065	Bica+08	position_(magellanic_clouds)	
12686		NGC_2066	Bica+08	position_(magellanic_clouds)	
12687	4504	NGC_2068	Kharchenko+13	position	0.04258
12688		NGC_2071	Kharchenko+13	position,hipparcos	
12689		NGC_2072	Bica+08	position_(magellanic_clouds)	
12690		NGC_2088	Bica+08	position_(magellanic_clouds)	
12691		NGC_2091	Bica+08	position_(magellanic_clouds)	
12692		NGC_2092	Bica+08	position_(magellanic_clouds)	
12693		NGC_2093	Bica+08	position_(magellanic_clouds)	
12694		NGC_2095	Bica+08	position_(magellanic_clouds)	
12695		NGC_2096	Bica+08	position_(magellanic_clouds)	
12696		NGC_2097	Bica+08	position_(magellanic_clouds)	
12697		NGC_2098	Bica+08	position_(magellanic_clouds)	
12698	4505	NGC_2099	Dias+02	position	0.0132
12699	4505	NGC_2099	Cantat-Gaudin+20	gaia_dr2	0.0066
12700	4505	NGC_2099	Bica+18	position	0.01057
12701	4505	NGC_2099	Kharchenko+13	position	0.02973
12702	4505	NGC_2099	Kharchenko+13	hipparcos	0.02973
12703	2917	NGC_2099	Kharchenko+13	position	0.4609
12704	7184	NGC_2100	Bica+08	position_(magellanic_clouds)	0.01158
12705		NGC_2102	Bica+08	position_(magellanic_clouds)	
12706		NGC_2105	Bica+08	position_(magellanic_clouds)	
12707		NGC_2107	Bica+08	position_(magellanic_clouds)	
12708		NGC_2108	Bica+08	position_(magellanic_clouds)	
12709		NGC_2109	Bica+08	position_(magellanic_clouds)	
12710		NGC_2111	Bica+08	position_(magellanic_clouds)	
12711	4506	NGC_2112	Bica+18	position	0.03557
12712	4506	NGC_2112	Cantat-Gaudin+20	gaia_dr2	0.01651
12713	4506	NGC_2112	Dias+02	position	0.008145
12714	4506	NGC_2112	Kharchenko+13	position	0.01145
12715		NGC_2114	Bica+08	position_(magellanic_clouds)	
12716		NGC_2116	Bica+08	position_(magellanic_clouds)	
12717		NGC_2117	Bica+08	position_(magellanic_clouds)	
12718		NGC_2118	Bica+08	position_(magellanic_clouds)	
12719		NGC_2120	Bica+08	position_(magellanic_clouds)	
12720		NGC_2121	Bica+08	position_(magellanic_clouds)	
12721		NGC_2123	Bica+08	position_(magellanic_clouds)	
12722		NGC_2125	Bica+08	position_(magellanic_clouds)	
12723	4507	NGC_2126	Dias+02	position	0.04947
12724	4507	NGC_2126	Cantat-Gaudin+20	gaia_dr2	0.01238
12725	4507	NGC_2126	Kharchenko+13	hipparcos	9.789E-4
12726	4507	NGC_2126	Kharchenko+13	position	9.789E-4
12727	4507	NGC_2126	Bica+18	position	0.01048
12728		NGC_2127	Bica+08	position_(magellanic_clouds)	
12729	4508	NGC_2129	Dias+02	position	0.002864
12730	4508	NGC_2129	Cantat-Gaudin+20	gaia_dr2	0.004067
12731	4508	NGC_2129	Kharchenko+13	position	0.01542
12732	4508	NGC_2129	Kharchenko+13	hipparcos	0.01542
12733		NGC_2130	Bica+08	position_(magellanic_clouds)	
12734		NGC_2132	Dias+02	position	
12735		NGC_2132	Kharchenko+13	position,hipparcos	
12736		NGC_2132	Bica+18	position	
12737		NGC_2133	Bica+08	position_(magellanic_clouds)	
12738		NGC_2134	Bica+08	position_(magellanic_clouds)	
12739		NGC_2135	Bica+08	position_(magellanic_clouds)	
12740		NGC_2136	Bica+08	position_(magellanic_clouds)	
12741		NGC_2137	Bica+08	position_(magellanic_clouds)	
12742		NGC_2138	Bica+08	position_(magellanic_clouds)	
12743		NGC_2140	Bica+08	position_(magellanic_clouds)	
12744	4509	NGC_2141	Cantat-Gaudin+20	gaia_dr2	0.01123
12745	4509	NGC_2141	Kharchenko+13	position	0.01774
12746	4509	NGC_2141	Dias+02	position	0.01744
12747	4509	NGC_2141	Kharchenko+13	hipparcos	0.01774
12748	4509	NGC_2141	Bica+18	position	0.003869
12749		NGC_2143	Bica+18	position	
12750		NGC_2143	Dias+02	position	
12751		NGC_2143	Kharchenko+13	position,hipparcos	
12752		NGC_2145	Bica+08	position_(magellanic_clouds)	
12753		NGC_2147	Bica+08	position_(magellanic_clouds)	
12754		NGC_2151	Bica+08	position_(magellanic_clouds)	
12755		NGC_2153	Bica+08	position_(magellanic_clouds)	
12756		NGC_2154	Bica+08	position_(magellanic_clouds)	
12757		NGC_2155	Bica+08	position_(magellanic_clouds)	
12758		NGC_2156	Bica+08	position_(magellanic_clouds)	
12759		NGC_2157	Bica+08	position_(magellanic_clouds)	
12760	4510	NGC_2158	Dias+02	position	0.004965
12761	4510	NGC_2158	Bica+18	position	0.006139
12762	4510	NGC_2158	Cantat-Gaudin+20	gaia_dr2	0.002634
12763	4510	NGC_2158	Kharchenko+13	hipparcos	0.006143
12764	4510	NGC_2158	Kharchenko+13	position	0.006143
12765		NGC_2159	Bica+08	position_(magellanic_clouds)	
12766		NGC_2160	Bica+08	position_(magellanic_clouds)	
12767		NGC_2161	Bica+08	position_(magellanic_clouds)	
12768		NGC_2162	Bica+08	position_(magellanic_clouds)	
12769	7185	NGC_2164	Bica+08	position_(magellanic_clouds)	0.01439
12770		NGC_2165	Dias+02	position	
12771		NGC_2166	Bica+08	position_(magellanic_clouds)	
12772	4327	NGC_2168	Kharchenko+13	position	0.1199
12773	4511	NGC_2168	Cantat-Gaudin+20	gaia_dr2	0.01454
12774	4511	NGC_2168	Kharchenko+13	hipparcos	0.03763
12775	4511	NGC_2168	Dias+02	position	0.05406
12776	4327	NGC_2168	Dias+02	position	0.05291
12777	4511	NGC_2168	Bica+18	position	0.01649
12778	4327	NGC_2168	Bica+18	position	0.0721
12779	4511	NGC_2168	Kharchenko+13	position	0.03763
12780	4512	NGC_2169	Kharchenko+13	hipparcos	0.02902
12781	4512	NGC_2169	Kharchenko+13	position	0.02902
12782	3039	NGC_2169	Kharchenko+13	position	0.1417
12783	4512	NGC_2169	Cantat-Gaudin+20	gaia_dr2	0.01715
12784	4512	NGC_2169	Dias+02	position	0.01728
12785		NGC_2171	Bica+08	position_(magellanic_clouds)	
12786		NGC_2172	Bica+08	position_(magellanic_clouds)	
12787		NGC_2173	Bica+08	position_(magellanic_clouds)	
12788	4513	NGC_2175	Dias+02	position	0.1604
12789	4513	NGC_2175	Kharchenko+13	hipparcos	0.1474
12790	4513	NGC_2175	Kharchenko+13	position	0.1474
12791		NGC_2176	Bica+08	position_(magellanic_clouds)	
12792		NGC_2177	Bica+08	position_(magellanic_clouds)	
12793		NGC_2180	Dias+02	position	
12794		NGC_2180	Bica+18	position	
12795		NGC_2180	Kharchenko+13	position,hipparcos	
12796		NGC_2181	Bica+08	position_(magellanic_clouds)	
12797	4514	NGC_2183	Kharchenko+13	position	0.01852
12798	4514	NGC_2183	Cantat-Gaudin+20	gaia_dr2	0.01838
12799	4515	NGC_2184	Dias+02	position	0.1508
12800	5717	NGC_2184	Cantat-Gaudin+20	gaia_dr2	0.04388
12801	4515	NGC_2184	Bica+18	position	0.1654
12802	4515	NGC_2184	Kharchenko+13	position	0.05403
12803	4515	NGC_2184	Kharchenko+13	hipparcos	0.05403
12804	4516	NGC_2186	Dias+02	position	0.005798
12805	4516	NGC_2186	Kharchenko+13	position	0.01508
12806	4516	NGC_2186	Cantat-Gaudin+20	gaia_dr2	0.003556
12807	4516	NGC_2186	Bica+18	position	0.006373
12808		NGC_2189	Kharchenko+13	position,hipparcos	
12809		NGC_2189	Bica+18	position	
12810		NGC_2190	Bica+08	position_(magellanic_clouds)	
12811	4517	NGC_2192	Dias+02	position	0.01231
12812	4517	NGC_2192	Cantat-Gaudin+20	gaia_dr2	0.004196
12813	4517	NGC_2192	Kharchenko+13	position	0.02532
12814	4517	NGC_2192	Kharchenko+13	hipparcos	0.02532
12815	4517	NGC_2192	Bica+18	position	0.0101
12816		NGC_2193	Bica+08	position_(magellanic_clouds)	
12817	4518	NGC_2194	Kharchenko+13	position	0.01419
12818	4518	NGC_2194	Bica+18	position	0.009264
12819	4518	NGC_2194	Dias+02	position	0.007731
12820	4518	NGC_2194	Kharchenko+13	hipparcos	0.01419
12821	4518	NGC_2194	Cantat-Gaudin+20	gaia_dr2	0.01011
12822		NGC_2195	Bica+18	position	
12823		NGC_2197	Bica+08	position_(magellanic_clouds)	
12824		NGC_220	Bica+08	position_(magellanic_clouds)	
12825	4519	NGC_2202	Bica+18	position	0.01964
12826	4519	NGC_2202	Kharchenko+13	position	0.0433
12827	4519	NGC_2202	Dias+02	position	0.01227
12828	7186	NGC_2203	Bica+08	position_(magellanic_clouds)	0.00575
12829	4520	NGC_2204	Bica+18	position	0.01348
12830	4520	NGC_2204	Cantat-Gaudin+20	gaia_dr2	0.003401
12831	4520	NGC_2204	Dias+02	position	0.006833
12832	4520	NGC_2204	Kharchenko+13	position	0.01178
12833	4520	NGC_2204	Kharchenko+13	hipparcos	0.01178
12834		NGC_2209	Bica+08	position_(magellanic_clouds)	
12835		NGC_2210	Bica+08	position_(magellanic_clouds)	
12836		NGC_2213	Bica+08	position_(magellanic_clouds)	
12837		NGC_2214e	Bica+08	position_(magellanic_clouds)	
12838		NGC_2214w	Bica+08	position_(magellanic_clouds)	
12839	4521	NGC_2215	Kharchenko+13	hipparcos	0.02097
12840	4521	NGC_2215	Cantat-Gaudin+20	gaia_dr2	0.02338
12841	4521	NGC_2215	Bica+18	position	0.01584
12842	4521	NGC_2215	Kharchenko+13	position	0.02097
12843	4521	NGC_2215	Dias+02	position	0.02027
12844		NGC_2218	Bica+18	position	
12845		NGC_2219	Dias+02	position	
12846		NGC_2219	Kharchenko+13	position,hipparcos	
12847		NGC_2219	Bica+18	position	
12848		NGC_222	Bica+08	position_(magellanic_clouds)	
12849	4522	NGC_2220	Dias+02	position	0.08889
12850	4522	NGC_2220	Kharchenko+13	position	0.04525
12851	4522	NGC_2220	Bica+18	position	0.05048
12852		NGC_2224	Dias+02	position	
12853	4523	NGC_2225	Kharchenko+13	hipparcos	0.002484
12854	4523	NGC_2225	Cantat-Gaudin+20	gaia_dr2	0.002168
12855	4523	NGC_2225	Dias+02	position	0.005665
12856	4523	NGC_2225	Kharchenko+13	position	0.002484
12857	4523	NGC_2225	Bica+18	position	0.008671
12858		NGC_2231	Bica+08	position_(magellanic_clouds)	
12859	4524	NGC_2232	Kharchenko+13	hipparcos	0.0264
12860	4524	NGC_2232	Bica+18	position	0.01728
12861	4524	NGC_2232	Kharchenko+13	position	0.0264
12862	4524	NGC_2232	Cantat-Gaudin+20	gaia_dr2	0.09208
12863	4524	NGC_2232	Dias+02	position	0.165
12864		NGC_2234	Dias+02	position	
12865		NGC_2234	Kharchenko+13	position,hipparcos	
12866		NGC_2234	Bica+18	position	
12867	4525	NGC_2236	Bica+18	position	0.01371
12868	4525	NGC_2236	Kharchenko+13	position	0.01557
12869	4525	NGC_2236	Kharchenko+13	hipparcos	0.01557
12870	4525	NGC_2236	Cantat-Gaudin+20	gaia_dr2	0.005389
12871	4525	NGC_2236	Dias+02	position	0.001945
12872		NGC_2239	Dias+02	position	
12873		NGC_2240	Kharchenko+13	position,hipparcos	
12874		NGC_2240	Bica+18	position	
12875		NGC_2240	Dias+02	position	
12876		NGC_2241	Bica+08	position_(magellanic_clouds)	
12877	4526	NGC_2243	Kharchenko+13	hipparcos	0.004105
12878	4526	NGC_2243	Bica+18	position	0.002992
